id,created,updated,caption,visible,created_by_id,reference_id,primary_property_id,system_id,updated_by_id,is_figure,dimensionality,is_experimental,primary_unit_id,secondary_property_id,secondary_unit_id,sample_type,extraction_method,representative,primary_property_label,secondary_property_label,doi,space_group
1510,2020-07-24 06:29:41,2020-07-24 06:30:25,,1,35,203,7,9,35,0,2,0,6.0,,,2,Manually extracted from a publication,0,,,,Pbca
1511,2020-07-24 06:32:28,2020-07-24 06:32:28,,1,35,203,7,9,35,0,2,0,6.0,,,2,Manually extracted from a publication,0,,,,P21/a
1512,2020-07-24 06:34:39,2020-07-24 06:34:39,,1,35,203,7,9,35,0,2,0,6.0,,,2,Manually extracted from a publication,0,,,,P1
1513,2020-07-24 06:36:27,2020-07-24 06:36:27,Half of PEA cations were rotated to allow for a π-π interaction between phenyl units.,1,35,203,7,9,35,0,2,0,6.0,,,2,Manually extracted from a publication,0,,,,P1
1514,2020-07-24 06:38:24,2020-07-24 06:38:24,,1,35,203,7,9,35,0,2,0,6.0,,,3,Manually extracted from a publication,0,,,,P1
1517,2020-07-28 01:00:46,2020-07-28 01:00:46,,1,47,205,4,40,47,1,3,1,8.0,2,10.0,0,Engauge Digitizer,1,Time until steady-state,,,
1518,2020-07-28 01:11:54,2020-07-28 01:11:54,,1,47,205,4,40,47,1,3,1,13.0,13,8.0,0,Engauge Digitizer,0,Normalized PL,,,
1522,2020-07-28 02:44:01,2020-08-03 19:49:09,,1,47,207,60,390,47,1,3,1,32.0,66,24.0,2,Engauge Digitizer,1,Current,,,
1523,2020-07-28 18:13:22,2020-07-28 18:13:22,,1,40,208,7,88,40,0,2,1,,,,0,Manually extracted from a publication,0,,,,Pmn21
1524,2020-07-28 18:16:04,2020-07-28 18:16:03,,1,40,208,39,88,40,1,2,1,11.0,34,9.0,0,Engauge digitizer,1,Transmittance,,,
1525,2020-07-28 18:17:45,2020-07-28 18:17:45,,1,40,208,20,88,40,1,2,1,4.0,5,5.0,0,Engauge digitizer,0,,,,
1526,2020-07-28 18:19:11,2020-07-28 18:19:11,,1,40,208,4,88,40,1,2,1,4.0,5,5.0,0,Engauge digitizer,1,,,,
1527,2020-07-28 18:20:02,2020-07-28 18:20:02,,1,40,208,10,88,40,0,2,1,5.0,,,0,Manually extracted from a publication,1,,,,
1529,2020-07-30 02:02:04,2020-07-30 02:02:04,,1,47,162,60,273,47,1,3,1,11.0,2,10.0,0,Engauge Digitizer,1,weight,,,
1530,2020-07-30 19:22:27,2020-07-30 19:22:27,,1,35,209,7,9,35,0,2,1,6.0,,,0,Manually extracted from a publication,0,,,,P1
1531,2020-07-30 20:32:16,2020-07-30 20:32:16,,1,35,210,7,9,35,0,2,1,6.0,,,0,CCDC: 1186561,0,,,,C2/m
1532,2020-07-30 20:34:28,2020-07-30 20:34:28,,1,35,210,7,9,35,0,2,1,6.0,,,0,,0,,,,C2/m
1533,2020-07-30 21:15:48,2020-07-30 21:15:48,,1,35,211,7,9,35,0,2,1,6.0,,,0,Manually extracted from a publication,0,,,,P1
1534,2020-07-30 21:20:42,2020-07-30 21:20:42,,1,35,211,7,9,35,0,2,1,6.0,,,0,manually extracted from a publication,0,,,,P1
1535,2020-07-30 21:47:41,2020-07-30 21:47:41,,1,35,212,7,9,35,0,2,0,6.0,,,6,Manually extracted from a publication,0,,,,P21/a
1536,2020-07-30 21:50:00,2020-07-30 21:50:00,,1,35,212,7,9,35,0,2,0,6.0,,,6,Manually extracted from a publication,0,,,,P1
1537,2020-07-31 02:39:37,2020-08-10 18:20:17,,1,47,164,69,24,35,1,3,1,21.0,2,2.0,1,Engauge Digitizer,1,Dielectric constant,,,
1538,2020-07-31 04:11:49,2020-07-31 04:11:49,ferroelectric phase,1,35,213,7,391,35,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Cmc21
1539,2020-07-31 04:14:22,2020-07-31 04:14:22,paraelectric phase,1,35,213,7,391,35,0,2,1,6.0,,,0,Manually extracted from a publication,0,,,,Cmcm
1540,2020-07-31 04:20:02,2020-07-31 04:20:02,,1,35,213,68,391,35,0,2,1,33.0,,,6,Manually extracted from a publication,1,,,,
1542,2020-07-31 04:42:05,2020-07-31 04:42:05,,1,35,213,69,391,35,1,2,1,34.0,2,2.0,0,Engauge Digitizer,1,έ,,,
1543,2020-07-31 04:48:01,2020-07-31 04:48:01,,1,35,213,20,391,35,1,2,1,13.0,5,5.0,2,Engauge digitizer,1,absorbance,,,
1544,2020-07-31 04:51:47,2020-07-31 04:51:47,,1,35,213,60,391,35,1,2,1,11.0,2,10.0,6,Engauge Digitizer,1,Weight,,,
1545,2020-07-31 04:54:10,2020-07-31 04:54:10,,1,35,213,10,391,35,0,2,1,5.0,,,2,Engauge Digitizer,1,,,,
1548,2020-07-31 05:03:55,2020-07-31 05:03:55,,1,35,213,4,391,35,1,2,1,13.0,5,5.0,2,Engauge Digitizer,1,Normalized PL,,,
1549,2020-07-31 14:40:07,2020-07-31 14:40:07,,1,47,166,71,392,47,1,3,1,22.0,2,2.0,0,Engauge Digitizer,1,Molar susceptibility,,,P-1
1550,2020-07-31 14:47:28,2020-07-31 14:47:28,,1,47,166,71,393,47,1,3,1,22.0,2,2.0,0,Engauge Digitizer,1,Molar susceptibility,,,P21/n
1551,2020-08-01 17:18:44,2020-08-01 17:18:44,,1,47,166,7,392,47,0,3,1,6.0,,,0,,1,,,,I2/m
1552,2020-08-01 17:21:34,2020-08-01 17:21:34,,1,47,166,7,392,47,0,3,1,6.0,,,0,manually extracted from publication,0,,,,P-1
1553,2020-08-01 17:24:00,2020-08-01 17:24:00,,1,47,166,7,393,47,0,3,1,6.0,,,0,manually extracted from publication,1,,,,C2/c
1554,2020-08-01 17:26:36,2020-08-01 17:26:36,Temperature: 115K,1,47,166,7,393,47,0,3,1,6.0,,,0,,0,,,,P21/n
1555,2020-08-01 17:43:44,2020-08-01 17:43:44,,1,47,166,60,392,47,1,3,1,11.0,2,10.0,1,Engauge Digitizer,1,Weight,,,I2/m
1556,2020-08-01 17:52:25,2020-08-01 17:52:25,,1,47,166,60,393,47,1,3,1,11.0,2,10.0,1,,1,Weight,,,C2/c
1557,2020-08-01 20:06:15,2020-08-01 20:06:15,,1,47,172,60,288,47,1,3,1,11.0,2,2.0,0,Engauge Digitizer,1,Weight,,,P1
1558,2020-08-01 20:13:13,2020-08-01 20:13:13,,1,47,172,60,394,47,1,3,1,11.0,2,2.0,0,,1,Weight,,,Pnma
1559,2020-08-01 20:28:52,2020-08-01 20:28:52,,1,47,172,20,288,47,1,3,1,13.0,5,5.0,0,Engauge Digitizer,1,absorbance intensity,,,P1
1560,2020-08-01 20:42:07,2020-08-01 20:42:07,,1,47,172,20,394,47,1,3,1,13.0,5,5.0,0,Engauge Digitizer,1,absorbance intensity,,,Pnma
1561,2020-08-01 21:58:44,2020-08-01 21:58:44,,1,47,178,60,398,47,1,2,1,11.0,2,10.0,0,Engauge Digitizer,1,Weight,,,Pbca
1562,2020-08-01 22:06:56,2020-08-01 22:06:56,,1,47,178,60,399,47,1,2,1,11.0,2,10.0,0,,1,,,,
1563,2020-08-02 01:08:35,2020-08-02 01:08:35,,1,47,178,20,400,47,1,2,1,6.0,5,5.0,0,Engauge Digitizer,1,Absorbance,,,P121/a1
1564,2020-08-02 01:38:04,2020-08-02 01:38:04,,1,47,178,20,401,47,1,2,1,6.0,5,5.0,0,Engauge Digitizer,1,Absorbance,,,Acam
1566,2020-08-03 17:27:46,2020-08-03 17:27:46,,1,47,190,20,402,47,1,3,1,6.0,5,5.0,0,Engauge Digitizer,1,Absorbance,,,P63/mmc
1567,2020-08-03 17:47:14,2020-08-03 17:47:14,,1,47,176,60,310,47,1,3,1,11.0,2,2.0,0,Engauge Digitizer,1,Weight,,,Pnma
1568,2020-08-03 17:54:47,2020-08-03 17:54:47,,1,47,176,60,309,47,1,3,1,11.0,2,2.0,0,Engauge Digitizer,1,Weight,,,Pnma
1569,2020-08-03 18:07:24,2020-08-03 18:07:24,,1,47,176,60,308,47,1,3,1,11.0,2,2.0,0,Engauge Digitizer,1,Weight,,,Cmcm
1570,2020-08-03 18:20:02,2020-08-03 18:20:02,,1,47,176,60,307,47,1,3,1,11.0,2,2.0,0,Engauge Digitizer,1,Weight,,,C2
1572,2020-08-03 18:53:07,2020-08-03 18:53:07,,1,47,176,60,306,47,1,3,1,11.0,2,2.0,0,Engauge Digitizer,1,Weight,,,Aba2
1573,2020-08-03 19:27:09,2020-08-03 19:27:09,,1,47,197,4,403,47,1,3,1,13.0,5,5.0,0,Engauge Digitizer,1,PL Intensity,,,Cmcm
1575,2020-08-03 19:42:05,2020-08-03 19:42:05,,1,47,197,4,404,47,1,3,1,13.0,5,5.0,0,Engauge Digitizer,1,PL Intensity,,,P63/ mmc
1576,2020-08-03 20:09:26,2020-08-03 20:09:26,Time evolution,1,47,193,4,47,47,1,3,1,13.0,13,19.0,1,Engauge Digitizer,1,PL Intensity,,,
1577,2020-08-03 20:23:20,2021-10-19 21:51:38,,1,47,204,20,9,66,1,2,1,13.0,18,1.0,0,Engauge Digitizer,1,Normalized Absorbance,,,
1578,2020-08-03 21:43:08,2020-08-03 21:43:08,,1,35,214,7,9,35,0,2,0,6.0,,,6,Received from author,0,,,,
1579,2020-08-03 22:41:16,2020-08-03 22:41:16,,1,35,62,7,9,35,0,2,0,6.0,,,6,Retrieved from author,0,,,,
1583,2020-08-04 17:52:45,2020-08-04 17:52:45,2D chiral perovksite,1,23,215,7,405,23,0,2,1,6.0,,,0,from author,1,,,,P21
1584,2020-08-04 17:58:32,2020-08-04 17:58:32,2D chiral perovskite,1,23,215,7,406,23,0,2,1,6.0,,,0,from author,1,,,,P21
1585,2020-08-04 18:10:53,2020-08-04 18:10:53,2D chiral perovskite,1,23,215,7,407,23,0,2,1,6.0,,,0,from author,1,,,,P212121
1586,2020-08-04 18:14:07,2020-08-04 18:30:07,2D chiral perovskite,1,23,215,7,407,35,0,2,1,6.0,,,0,from author,0,,,,P212121
1587,2020-08-04 18:16:22,2020-08-04 18:16:22,2D chiral perovskite,1,23,215,7,407,23,0,2,1,6.0,,,0,from author,0,,,,P212121
1588,2020-08-04 18:37:45,2020-08-04 18:37:45,2D chiral perovskite,1,23,215,7,408,23,0,2,1,6.0,,,0,from author,1,,,,P21
1589,2020-08-04 18:44:41,2020-08-04 18:44:41,chiral 1D lead iodide hybrid,1,23,215,7,409,23,0,1,1,6.0,,,0,from author,1,,,,P212121
1608,2020-08-07 03:46:18,2020-08-07 03:46:18,CCDC: 1409218,1,35,216,7,410,35,0,2,1,6.0,,,0,manually extracted from a publication,0,,,,Cmc21
1609,2020-08-07 03:48:48,2020-08-07 03:48:48,CCDC: 1409219,1,35,216,7,410,35,0,2,1,6.0,,,0,Manually extracted from a publication,0,,,,Cmca
1610,2020-08-07 03:57:19,2020-08-07 03:57:19,,1,35,216,69,410,35,1,2,1,34.0,2,2.0,0,Engauge Digitizer,1,έ,,,
1611,2020-08-07 03:59:13,2020-08-07 03:59:13,,1,35,216,1,410,35,0,2,1,1.0,,,6,Manually extracted from a publication,1,,,,
1612,2020-08-07 04:01:26,2020-08-07 04:05:14,,1,35,216,1,410,35,0,2,0,1.0,,,6,Manually extracted from a publication,0,,,,
1613,2020-08-07 04:27:59,2020-08-07 04:27:59,,1,35,216,20,410,35,1,2,1,13.0,18,1.0,0,Engauge Digitizer,1,normalized absorbance,,,
1614,2020-08-07 04:28:56,2020-08-07 04:28:56,CCDC: 1409220,1,35,216,7,411,35,0,2,1,6.0,,,0,Manually extracted from a publication,0,,,,Pbca
1615,2020-08-07 04:31:03,2020-08-07 04:31:03,CCDC: 1409221,1,35,216,7,411,35,0,2,1,6.0,,,0,Manually extracted from a publication,0,,,,Cmca
1616,2020-08-07 04:32:39,2020-08-07 04:32:39,,1,35,216,1,411,35,0,2,1,1.0,,,6,Manually extracted from a publication,1,,,,
1617,2020-08-07 04:34:33,2020-08-07 04:34:33,,1,35,216,1,411,35,0,2,0,1.0,,,6,Manually extracted from a publication,0,,,,
1618,2020-08-07 04:40:34,2020-08-07 04:40:34,,1,35,216,20,411,35,1,2,1,13.0,18,1.0,6,Engauge Digitizer,1,normalized absorbance,,,
1621,2020-08-11 21:49:57,2020-08-11 21:49:57,2D chiral perovskite,1,18,215,7,408,18,0,2,0,6.0,,,0,from author,0,,,,
1629,2020-08-12 18:27:54,2020-08-12 18:27:54,2D chiral perovksite,1,18,215,7,405,18,0,2,0,6.0,,,0,from author,0,,,,
1630,2020-08-12 18:29:46,2020-08-12 18:29:46,2D chiral perovksite,1,18,215,11,405,18,0,2,0,6.0,,,0,from author,1,,,10.6084/m9.figshare.12797465,
1631,2020-08-12 18:32:46,2020-08-12 18:32:46,2D chiral perovskite,1,18,215,7,406,18,0,2,0,6.0,,,0,from author,0,,,,
1632,2020-08-12 18:33:33,2020-08-12 18:33:33,2D chiral perovskite,1,18,215,11,406,18,0,2,0,6.0,,,0,from author,1,,,10.6084/m9.figshare.12797483,
1633,2020-08-12 18:45:58,2020-08-12 18:45:58,2D chiral perovskite,1,18,215,7,408,18,0,2,0,6.0,,,0,from author,0,,,,
1634,2020-08-12 18:47:03,2020-08-12 18:47:03,2D chiral perovskite,1,18,215,11,408,18,0,2,0,6.0,,,0,from author,1,,,10.6084/m9.figshare.12797498,
1635,2020-08-12 18:52:21,2020-08-12 18:52:21,2D chiral perovskite,1,18,215,7,407,18,0,2,0,6.0,,,0,from author,0,,,,
1636,2020-08-12 18:53:43,2020-08-12 18:53:43,2D chiral perovskite,1,18,215,11,407,18,0,2,0,6.0,,,0,from author,1,,,10.6084/m9.figshare.12797519,
1637,2020-08-17 00:28:51,2020-08-17 00:28:51,,1,44,217,7,412,44,0,2,1,6.0,,,0,from a publication,1,,,,P21/c
1638,2020-08-17 04:56:22,2020-09-15 21:32:08,,1,44,217,7,413,44,0,2,1,6.0,,,0,from a publication,1,,,,C2/m
1639,2020-08-21 00:35:16,2020-08-21 00:35:16,,1,35,79,7,9,35,0,2,0,6.0,,,6,Manually extracted from a publication,0,,,,P1
1640,2020-08-21 01:11:29,2020-08-21 01:11:29,,1,35,79,7,9,35,0,2,1,6.0,,,0,Manually extracted from a publication,0,,,,P1
1641,2020-08-21 02:16:20,2020-08-21 02:16:20,"Ferroelectric phase (FEP), CCDC: 1862905",1,35,218,7,414,35,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Cmc21
1642,2020-08-21 02:20:59,2020-08-21 02:20:59,Paraelectric phase; CCDC: 1862906,1,35,218,7,414,35,0,2,1,6.0,,,0,Manually extracted from a publication,0,,,,Cmca
1643,2020-08-21 02:30:10,2020-08-21 02:30:10,,1,35,218,20,414,35,1,2,1,13.0,5,5.0,3,Engauge Digitizer,1,,,,
1644,2020-08-21 02:33:50,2020-08-21 02:37:26,,1,35,218,60,414,35,1,2,1,11.0,2,2.0,6,Engauge Digitizer,1,TG,,,
1645,2020-08-21 02:36:21,2020-08-21 02:36:21,,1,35,218,4,414,35,1,2,1,13.0,5,5.0,3,Engauge Digitizer,1,PL Intensity,,,
1646,2020-08-21 02:50:52,2021-01-05 20:00:49,Real έ,1,35,218,69,414,35,1,2,1,34.0,2,2.0,0,Engauge Digitizer,1,,,,
1647,2020-08-21 17:23:51,2020-08-21 17:23:51,,1,47,219,20,41,47,1,2,1,13.0,5,5.0,0,Engauge Digitizer,1,Absorbance/ PL,,,
1648,2020-08-21 18:03:02,2020-08-21 18:03:02,,1,47,219,20,40,47,1,2,1,13.0,5,5.0,5,Engauge Digitizer,1,Absorbance/PL,,,
1649,2020-08-21 18:44:50,2020-08-21 18:44:50,,1,47,220,4,326,47,1,3,1,28.0,57,30.0,2,Engauge Digitizer,0,Luminance,,,
1650,2020-08-21 19:54:05,2020-08-21 19:54:05,,1,47,222,60,415,47,1,3,1,11.0,2,10.0,0,Engauge Digitizer,1,Weight,,,
1651,2020-08-21 20:08:11,2020-08-21 20:08:11,,1,47,222,20,415,47,1,2,1,13.0,5,5.0,0,Engauge Digitizer,1,absorption,,,
1652,2020-08-21 20:32:19,2020-08-21 20:32:19,,1,47,222,4,415,47,1,2,1,13.0,5,5.0,0,Engauge Digitizer,1,Intensity,,,
1653,2020-08-21 20:57:45,2020-08-21 20:57:45,,1,47,223,7,416,47,0,3,1,6.0,,,0,manually extracted from publication,1,,,,
1654,2020-08-23 23:26:49,2020-08-23 23:37:43,Temperature = 250 K,1,44,171,7,417,44,0,2,1,6.0,,,0,from a publication,1,,,,P212121
1655,2020-08-23 23:35:28,2020-08-23 23:35:28,Temperature = 250 K,1,44,171,7,418,44,0,2,1,6.0,,,0,from a publication,1,,,,P212121
1656,2020-08-23 23:48:46,2020-08-23 23:48:46,Temperature = 250 K,1,44,171,7,419,44,0,2,1,6.0,,,0,from a publication,1,,,,Pnma
1657,2020-09-04 10:53:25,2020-09-04 10:53:25,,1,35,224,7,420,35,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Pna21
1658,2020-09-04 10:55:10,2020-09-04 10:55:10,,1,35,224,1,420,35,0,2,1,1.0,,,6,Manually extracted from a publication,1,,,,Pna21
1659,2020-09-04 10:59:15,2020-09-04 10:59:15,,1,35,224,1,420,35,0,2,0,1.0,,,6,Manually extracted from a publication,0,,,,Pna21
1660,2020-09-04 11:20:38,2020-09-04 11:20:38,,1,35,224,7,421,35,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P21/c
1661,2020-09-04 11:24:35,2020-09-04 11:24:35,,1,35,224,1,421,35,0,2,1,1.0,,,0,Manually extracted from a publication,1,,,,P21/c
1662,2020-09-04 11:33:22,2020-09-04 11:33:22,,1,35,224,1,421,35,0,2,0,1.0,,,6,Manually extracted from a publication,0,,,,P21/c
1663,2020-09-04 13:15:32,2020-09-04 13:15:32,,1,35,224,7,422,35,0,2,1,6.0,,,0,manually extracted from a publication,1,,,,P21/c
1664,2020-09-04 13:17:54,2020-09-04 13:17:54,,1,35,224,7,422,35,0,2,1,6.0,,,0,Manually extracted from a publication,0,,,,P21/c
1665,2020-09-04 13:19:36,2020-09-04 13:19:36,,1,35,224,1,422,35,0,3,1,1.0,,,6,Manually extracted from a publication,1,,,,P21/c
1666,2020-09-04 13:22:31,2020-09-04 13:22:31,,1,35,224,1,422,35,0,2,0,1.0,,,6,Manually extracted from a publication,0,,,,P21/c
1667,2020-09-04 20:22:39,2020-09-04 20:22:39,,1,35,224,20,420,35,1,2,1,13.0,18,1.0,6,Engauge Digitizer,1,α/S,,,Pna21
1668,2020-09-04 20:24:15,2020-09-04 20:24:15,,1,35,224,4,420,35,1,2,1,13.0,18,1.0,6,Engauge Digitizer,1,Intensity,,,Pna21
1669,2020-09-04 20:26:08,2020-09-04 20:26:08,,1,35,224,20,422,35,1,2,1,13.0,18,1.0,6,Engauge Digitizer,1,α/S,,,P21/c
1670,2020-09-04 20:27:53,2020-09-04 20:27:53,,1,35,224,4,422,35,1,2,1,13.0,18,1.0,6,Engauge Digitizer,1,Intensity,,,P21/c
1671,2020-09-04 20:29:42,2020-09-04 20:29:42,,1,35,224,20,421,35,1,2,1,13.0,18,1.0,6,Engauge Digitizer,1,α/S,,,P21/c
1672,2020-09-04 20:31:19,2020-09-04 20:31:19,,1,35,224,4,421,35,1,2,1,13.0,18,1.0,6,Engauge Digitizer,1,Intensity,,,P21/c
1673,2020-09-15 20:54:46,2020-09-15 20:54:46,Temperature = 100 K,1,44,225,7,423,44,0,2,1,6.0,,,0,from a publication,1,,,,P-1
1674,2020-09-15 21:50:36,2020-09-15 21:50:36,Temperature = 293 K,1,44,226,7,424,44,0,2,1,6.0,,,0,from a publication,1,,,,C2/c
1675,2020-09-29 20:51:24,2020-09-29 20:51:24,Temperature = 250 K,1,18,171,11,417,18,0,2,1,6.0,,,0,from a publication,1,,,,
1676,2020-10-19 02:51:34,2020-10-19 02:51:34,,1,47,227,20,326,47,1,3,1,6.0,5,5.0,5,Engauge Digitizer,0,Absorbance,,,
1677,2020-10-19 03:06:47,2021-10-26 18:42:04,,0,47,227,20,38,35,1,3,1,6.0,5,5.0,5,Engauge Digitizer,1,Absorbance,,,
1678,2020-10-19 03:35:29,2020-10-19 03:35:29,,1,47,228,7,425,47,0,3,1,6.0,,,0,,1,,,,Pbca
1715,2020-12-16 01:33:35,2020-12-16 01:33:35,,1,35,229,7,426,35,0,2,1,6.0,,,0,Manual entry,0,,,,C2
1716,2020-12-16 01:37:11,2020-12-16 01:37:11,,1,35,229,4,426,35,1,2,1,13.0,5,5.0,0,Engauge Digitizer,0,PL Intensity (normalized),,,C2
1717,2020-12-16 01:39:19,2020-12-16 01:39:19,,1,35,229,20,426,35,1,2,1,13.0,18,1.0,0,Engauge Digitizer,0,Absorbance,,,C2
1718,2020-12-16 01:41:00,2020-12-16 01:41:00,,1,35,229,15,426,35,0,2,1,16.0,,,0,Manual entry,0,,,,C2
1719,2020-12-16 01:44:25,2020-12-16 01:44:25,,1,35,229,7,427,35,0,2,1,6.0,,,0,Manual entry,0,,,,C2
1720,2020-12-16 01:46:27,2020-12-16 01:46:27,,1,35,229,4,427,35,1,2,1,13.0,5,5.0,0,Engauge Digitizer,0,PL Intensity (normalized),,,C2
1721,2020-12-16 01:49:00,2020-12-16 01:49:00,,1,35,229,20,427,35,1,2,1,13.0,18,1.0,0,Engauge Digitizer,0,Absorbance,,,C2
1722,2020-12-16 01:50:39,2020-12-16 01:50:39,,1,35,229,15,427,35,0,2,1,16.0,,,0,Manual entry,0,,,,C2
1723,2020-12-16 02:07:35,2020-12-16 02:07:35,centrosymmetric,1,35,230,1,428,35,0,2,0,1.0,,,6,Manual entry,0,,,,Cmcm
1724,2020-12-16 02:09:41,2020-12-16 02:09:41,centrosymmetric,1,35,230,1,428,35,0,2,0,1.0,,,6,Manual entry,0,,,,Cmcm
1725,2020-12-16 02:12:21,2020-12-16 02:12:21,centrosymmetric,1,35,230,20,428,35,1,2,1,13.0,18,1.0,6,Engauge Digitizer,0,α/S,,,Cmcm
1726,2020-12-16 02:18:58,2020-12-16 02:18:58,centrosymmetric,1,35,230,1,428,35,0,2,1,1.0,,,6,Manual entry,0,,,,Cmcm
1727,2020-12-16 02:20:47,2020-12-16 02:20:47,centrosymmetric,1,35,230,10,428,35,0,2,1,1.0,,,6,Manual entry,0,,,,Cmcm
1728,2020-12-16 02:22:29,2020-12-16 02:22:29,centrosymmetric,1,35,230,4,428,35,0,2,1,13.0,,,6,Engauge Digitizer,0,,,,Cmcm
1729,2020-12-16 02:26:02,2020-12-16 02:26:02,noncentrosymmetric,1,35,230,7,248,35,0,2,1,6.0,,,1,Manual entry,0,,,,Cc2m
1730,2020-12-16 02:27:48,2020-12-16 02:27:48,centrosymmetric,1,35,230,7,248,35,0,2,1,6.0,,,1,Manual entry,0,,,,Cmcm
1731,2020-12-16 02:29:02,2020-12-16 02:29:02,centrosymmetric,1,35,230,1,248,35,0,2,0,1.0,,,6,Manual entry,0,,,,Cmcm
1732,2020-12-16 02:30:17,2020-12-16 02:30:17,centrosymmetric,1,35,230,1,248,35,0,2,0,1.0,,,6,Manual entry,0,,,,Cmcm
1733,2020-12-16 02:31:27,2020-12-16 02:31:27,noncentrosymmetric,1,35,230,1,248,35,0,2,0,1.0,,,6,Manual entry,0,,,,Cc2m
1734,2020-12-16 02:32:46,2020-12-16 02:32:46,noncentrosymmetric,1,35,230,1,248,35,0,2,0,1.0,,,6,Manual entry,0,,,,Cc2m
1735,2020-12-16 02:35:50,2020-12-16 02:35:50,centrosymmetric,1,35,230,20,248,35,1,2,1,13.0,18,1.0,6,Engauge Digitizer,0,α/S,,,Cmcm
1736,2020-12-16 02:37:11,2020-12-16 02:37:11,centrosymmetric,1,35,230,1,248,35,0,2,1,1.0,,,6,Manual entry,0,,,,Cmcm
1737,2020-12-16 02:41:30,2020-12-16 02:41:30,centrosymmetric,1,35,230,10,248,35,0,2,1,1.0,,,6,Manual entry,0,,,,Cmcm
1738,2020-12-16 02:43:54,2020-12-16 02:43:54,centrosymmetric,1,35,230,4,248,35,1,2,1,13.0,18,1.0,6,Engauge Digitizer,0,Intensity,,,Cmcm
1739,2020-12-16 02:46:25,2020-12-16 02:46:25,noncentrosymmetric,1,35,230,7,429,35,0,2,1,6.0,,,1,Manual entry,0,,,,Aea2
1740,2020-12-16 02:48:21,2020-12-16 02:48:21,centrosymmetric,1,35,230,7,429,35,0,2,1,6.0,,,1,Manual entry,0,,,,Cmcb
1741,2020-12-16 02:50:11,2020-12-16 02:50:11,centrosymmetric,1,35,230,1,429,35,0,2,0,1.0,,,6,Manual entry,0,,,,Cmcb
1742,2020-12-16 02:51:24,2020-12-16 02:51:24,centrosymmetric,1,35,230,1,429,35,0,2,0,1.0,,,6,Manual entry,0,,,,Cmcb
1743,2020-12-16 02:52:38,2020-12-16 02:52:38,noncentrosymmetric,1,35,230,1,429,35,0,2,0,1.0,,,6,Manual entry,0,,,,Aea2
1744,2020-12-16 02:54:02,2020-12-16 02:54:02,noncentrosymmetric,1,35,230,1,429,35,0,2,0,1.0,,,6,Manual entry,0,,,,Aea2
1745,2020-12-16 02:56:54,2020-12-16 02:56:54,centrosymmetric,1,35,230,20,429,35,1,2,1,13.0,18,1.0,6,Engauge Digitizer,1,α/S,,,Cmcb
1746,2020-12-16 02:58:34,2020-12-16 02:58:34,centrosymmetric,1,35,230,1,429,35,0,2,1,1.0,,,6,Manual entry,0,,,,Cmcb
1747,2020-12-16 03:00:02,2020-12-16 03:00:02,centrosymmetric,1,35,230,10,429,35,0,2,1,1.0,,,6,Manual entry,1,,,,Cmcb
1748,2020-12-16 03:02:19,2020-12-16 03:02:19,centrosymmetric,1,35,230,4,429,35,1,2,1,13.0,18,1.0,6,Engauge Digitizer,1,Intensity,,,Cmcb
1750,2020-12-16 04:42:53,2020-12-16 04:42:53,noncentrosymmetric,1,35,230,7,430,35,0,2,1,6.0,,,1,Manual entry,1,,,,Cc2m
1751,2020-12-16 04:44:21,2020-12-16 04:44:21,centrosymmetric,1,35,230,7,430,35,0,2,1,6.0,,,1,Manual entry,0,,,,Cmcm
1752,2020-12-16 04:46:08,2020-12-16 04:46:08,centrosymmetric,1,35,230,1,430,35,0,2,0,1.0,,,6,Manual entry,1,,,,Cmcm
1753,2020-12-16 04:47:18,2020-12-16 04:47:18,centrosymmetric,1,35,230,1,430,35,0,2,0,1.0,,,6,Manual entry,0,,,,Cmcm
1754,2020-12-16 04:48:11,2020-12-16 04:48:11,noncentrosymmetric,1,35,230,1,430,35,0,2,0,1.0,,,6,Manual entry,0,,,,Cc2m
1755,2020-12-16 04:49:35,2020-12-16 04:49:35,noncentrosymmetric,1,35,230,1,430,35,0,2,0,1.0,,,6,Manual entry,0,,,,Cc2m
1756,2020-12-16 04:52:15,2020-12-16 04:52:15,centrosymmetric,1,35,230,20,430,35,1,2,1,13.0,18,1.0,6,Engauge Digitizer,1,α/S,,,Cmcm
1757,2020-12-16 04:54:10,2020-12-16 04:54:10,centrosymmetric,1,35,230,1,430,35,0,2,1,1.0,,,6,Manual entry,0,,,,Cmcm
1758,2020-12-16 04:55:34,2020-12-16 04:55:34,centrosymmetric,1,35,230,10,430,35,0,2,1,1.0,,,6,Manual entry,1,,,,Cmcm
1759,2020-12-16 04:57:20,2020-12-16 04:57:20,centrosymmetric,1,35,230,4,430,35,1,2,1,13.0,18,1.0,6,Engauge Digitizer,1,Intensity,,,Cmcm
1760,2020-12-22 07:01:36,2020-12-22 07:01:36,,1,35,231,15,431,35,0,3,1,16.0,,,1,Manual entry,1,,,,Pbam
1761,2020-12-22 07:04:04,2020-12-22 07:04:04,,1,35,231,1,431,35,1,3,1,4.0,18,1.0,1,Engauge Digitizer,1,(α/S)^{2} (normalized),,,Pbam
